geoidtxt,tractfips,chicago,mailreturnratecen2010,lowresponsescore,totpop,totunder5,hispanic,blackaloneorcombo,asianaloneorcombo,amerindaloneorcombo,nathawaloneorcombo,tothh,totpopinhhs,groupquarter,lephhs,lepspanhhs,lepindoeurhhs,lepapachhs,lepotherhhs,totpopbornoutus,fb2010plus,fb2000plus,owner_total,renter_total,hh_singleparent,hh_crowded,hh_owner_crowded,hh_renter_crowded,poverty_total,poverty_less100,poverty_less200,housingunits_total,units_2plus,units_10plus,nointernet,internet_nosub,internet,dialuponly,broadband_any,broadband_cablefiberopticdsl,broadband_cablefiberopticdslonly,cellular,cellularonly,satellite,satelliteonly,otheronly,hher15to34,hher35to54,hher55to64,hher65plus,moved2015later,move10to14,moved00to09,moved90to99,moved1989earlier,intfirsteng,intfirstbiling,intchoiceeng,intchoicebiling,mailtypenotknown,updateenumerate,remotealaska,updateleave
17031491200,4912,TRUE,81,26.2,"2,110",95,99,"1,848",19,0,0,686,"2,110",0,0,0,0,0,0,89,0,0,455,231,174,11,8,3,"2,098",562,950,848,191,0,142,44,500,0,500,382,203,244,77,57,14,14,73,198,151,264,53,152,86,72,323,0,0,848,0,0,0,0,0
17031491300,4913,TRUE,66.1,32.3,"2,605",244,45,"2,538",0,6,0,628,"2,530",75,14,14,0,0,0,14,0,14,322,306,201,30,0,30,"2,605","1,270","1,806",974,395,0,177,34,417,0,417,332,201,216,81,27,0,0,49,219,123,237,76,153,64,61,274,0,0,974,0,0,0,0,0
17031491400,4914,TRUE,64.9,33.8,"3,567",493,76,"3,483",17,0,0,"1,130","3,536",31,0,0,0,0,0,51,0,5,269,861,326,106,0,106,"3,539","1,229","2,536","1,550","1,320",257,346,103,681,0,681,439,166,492,217,50,0,0,292,370,253,215,284,454,169,52,171,0,0,"1,550",0,0,0,0,0
17031500100,5001,TRUE,78.1,20,"3,208",141,45,"3,156",0,0,0,"1,547","3,208",0,10,10,0,0,0,17,0,0,827,720,235,9,0,9,"3,208",344,896,"1,577",30,11,284,71,"1,192",40,"1,152",931,387,745,204,63,0,9,143,557,345,502,71,384,446,190,456,0,0,"1,577",0,0,0,0,0
17031500200,5002,TRUE,60.6,32.9,"2,131",273,0,"2,090",0,31,14,791,"2,131",0,0,0,0,0,0,0,0,0,261,530,284,58,0,58,"2,069",769,"1,267",970,414,245,201,69,521,0,521,391,150,371,120,23,0,0,242,356,90,103,70,262,302,57,100,0,0,970,0,0,0,0,0
17031500300,5003,TRUE,75.9,24.5,"1,477",125,257,589,8,19,0,729,"1,477",0,39,27,12,0,0,242,47,66,355,374,51,7,7,0,"1,477",374,689,969,444,42,182,36,511,0,511,458,165,341,22,25,0,0,142,246,179,162,145,190,188,95,111,969,0,0,0,0,0,0,0
17031510100,5101,TRUE,75.3,28.8,"3,077",147,"2,342",495,0,9,0,"1,016","3,012",65,253,192,61,0,0,689,18,213,563,453,204,0,0,0,"3,077",727,"1,657","1,225",602,0,343,0,673,0,673,403,99,558,248,34,16,0,212,299,184,321,115,303,195,185,218,0,0,0,"1,225",0,0,0,0
17031510200,5102,TRUE,74.4,24.2,"3,321",171,833,"2,277",35,25,0,"1,112","3,316",5,24,24,0,0,0,378,12,76,855,257,211,32,5,27,"3,299","1,050","1,552","1,195",74,0,274,18,820,0,820,634,121,671,158,32,20,0,52,489,245,326,111,214,230,162,395,0,0,"1,195",0,0,0,0,0
17031510300,5103,TRUE,80.7,27.2,"5,126",282,22,"5,086",0,0,0,"1,947","5,107",19,29,0,0,0,29,88,0,19,"1,060",887,498,42,0,42,"5,060","1,147","3,150","2,213",256,166,422,75,"1,450",8,"1,442",996,267,"1,141",393,113,15,10,173,583,426,765,225,499,393,275,555,0,0,"2,213",0,0,0,0,0
17031520100,5201,TRUE,69.7,29.1,"1,810",104,"1,612",184,0,60,0,484,"1,805",5,106,106,0,0,0,743,11,258,325,159,82,47,18,29,"1,810",247,"1,078",678,345,0,119,10,355,0,355,261,61,294,82,8,0,0,26,229,110,119,61,97,133,102,91,0,0,0,678,0,0,0,0
17031520200,5202,TRUE,62.7,31.3,"3,989",345,"3,366",392,25,19,0,"1,075","3,984",5,116,116,0,0,0,"1,093",38,258,328,747,234,99,15,84,"3,989",999,"2,528","1,352","1,047",0,343,25,707,0,707,507,82,625,151,37,0,0,232,503,180,160,155,355,313,71,181,0,0,0,"1,352",0,0,0,0
17031520300,5203,TRUE,75.7,28.1,"5,857",442,"5,087",288,27,99,0,"1,701","5,857",0,253,253,0,0,0,"1,768",94,328,"1,183",518,354,20,0,20,"5,837","1,619","2,726","1,964",655,0,361,15,"1,325",0,"1,325",928,109,"1,216",389,51,0,0,343,732,342,284,152,446,420,362,321,0,0,0,"1,964",0,0,0,0
17031520400,5204,TRUE,77.4,25.3,"4,656",217,"4,057",109,8,0,0,"1,303","4,656",0,143,127,16,0,0,"1,242",27,434,848,455,147,45,0,45,"4,656",758,"2,071","1,452",548,17,271,0,"1,032",7,"1,025",856,184,832,151,25,9,0,195,455,384,269,111,351,361,176,304,0,"1,452",0,0,0,0,0,0
17031520500,5205,TRUE,79.3,21.8,"5,109",412,"3,538",328,0,69,0,"1,548","5,109",0,133,86,47,0,0,"1,109",71,208,"1,265",283,298,63,63,0,"5,109",583,"1,775","1,614",149,11,194,93,"1,261",7,"1,254","1,079",155,"1,088",149,52,0,11,215,572,401,360,118,308,428,275,419,0,"1,614",0,0,0,0,0,0
17031520600,5206,TRUE,77.7,23.9,"2,809",216,"2,138",8,31,0,0,795,"2,809",0,69,50,19,0,0,872,3,213,655,140,125,79,39,40,"2,809",467,"1,524",845,69,0,242,47,506,0,506,415,69,432,67,33,0,0,81,304,128,282,68,111,231,201,184,0,0,0,845,0,0,0,0
17031530100,5301,TRUE,64.2,31.6,"2,236",108,"1,380",837,0,8,0,759,"2,231",5,108,103,5,0,0,608,20,167,377,382,138,26,0,26,"2,230",594,"1,280",967,614,75,337,53,369,0,369,288,157,179,58,33,23,0,106,292,153,208,61,179,219,114,186,0,0,0,967,0,0,0,0
17031530200,5302,TRUE,68.7,29.5,"3,920",418,0,"3,890",0,0,0,"1,233","3,920",0,0,0,0,0,0,28,0,0,662,571,297,46,22,24,"3,910","1,267","2,067","1,929",623,20,320,118,795,0,795,634,235,489,140,62,9,0,179,348,260,446,99,297,230,114,493,0,0,"1,929",0,0,0,0,0
17031530300,5303,TRUE,81.3,26.3,"4,440",209,31,"4,380",0,30,0,"1,484","4,440",0,0,0,0,0,0,16,0,0,"1,162",322,340,31,19,12,"4,440",972,"1,750","1,674",101,28,283,120,"1,081",0,"1,081",853,402,625,125,168,38,0,246,409,315,514,206,316,175,193,594,0,0,"1,674",0,0,0,0,0
17031530400,5304,TRUE,79.6,23.6,"2,053",169,4,"2,000",19,0,0,737,"2,053",0,9,0,0,0,9,52,22,31,601,136,175,13,13,0,"2,053",482,870,811,53,0,119,0,618,0,618,486,191,369,75,109,34,0,78,292,131,236,56,162,116,167,236,0,0,811,0,0,0,0,0
17031530501,5305.01,TRUE,72.9,29.2,"4,644",225,58,"4,525",0,29,11,"1,523","4,595",49,0,0,0,0,0,82,36,36,831,692,295,89,63,26,"4,644",929,"1,820","2,061",884,118,370,65,"1,088",9,"1,079",849,378,641,164,164,31,0,230,469,292,532,76,491,368,110,478,0,0,"2,061",0,0,0,0,0
17031530502,5305.02,TRUE,82.1,26.3,"1,552",90,49,"1,547",0,0,0,518,"1,552",0,0,0,0,0,0,5,5,5,438,80,103,13,13,0,"1,552",337,749,590,43,9,131,20,367,0,367,308,160,171,28,68,17,0,60,136,128,194,30,79,97,110,202,0,0,590,0,0,0,0,0
17031530503,5305.03,TRUE,80.9,27.4,"5,973",385,43,"5,921",0,129,0,"1,746","5,973",0,0,0,0,0,0,84,0,26,"1,256",490,462,37,37,0,"5,962","1,715","2,852","1,994",137,0,310,75,"1,361",10,"1,351","1,097",533,717,211,216,22,11,93,675,374,604,126,278,310,293,739,0,0,"1,994",0,0,0,0,0
17031530600,5306,TRUE,71,31.3,"2,653",189,5,"2,642",0,0,0,950,"2,653",0,0,0,0,0,0,0,0,0,425,525,251,29,0,29,"2,653",764,"1,719","1,239",411,142,227,66,657,7,650,490,206,413,141,53,0,0,161,331,235,223,180,233,229,88,220,"1,239",0,0,0,0,0,0,0
17031540101,5401.01,TRUE,67,39.2,"4,055",516,178,"3,851",22,0,0,"1,444","4,008",47,31,31,0,0,0,87,23,23,64,"1,380",644,122,23,99,"4,055","2,146","3,434","1,886",361,73,459,92,893,7,886,545,64,757,282,120,26,0,531,638,192,83,334,484,511,65,50,0,0,"1,886",0,0,0,0,0
17031540102,5401.02,TRUE,66.6,37.2,"3,207",424,11,"3,089",11,0,0,"1,116","3,207",0,0,0,0,0,0,13,0,13,137,979,484,62,0,62,"3,180","2,040","2,794","1,356",439,228,327,101,688,7,681,389,117,513,254,59,38,0,383,414,125,194,143,279,379,118,197,0,0,"1,356",0,0,0,0,0
17031550100,5501,TRUE,79.9,24.5,"6,479",399,"3,605",388,20,0,0,"2,403","6,463",16,71,55,16,0,0,"1,271",75,443,"1,696",707,178,124,83,41,"6,397","1,619","2,464","2,823",836,106,537,193,"1,673",0,"1,673","1,486",455,"1,182",109,158,0,0,389,917,618,479,367,658,512,403,463,0,0,"2,823",0,0,0,0,0
17031550200,5502,TRUE,82,20.5,"2,726",212,"1,514",108,28,0,0,"1,055","2,726",0,88,55,0,0,33,325,0,33,873,182,102,5,5,0,"2,726",149,837,"1,133",70,0,134,49,872,0,872,811,252,620,52,31,0,0,126,338,230,361,118,208,211,150,368,"1,133",0,0,0,0,0,0,0
17031560100,5601,TRUE,79.6,24.8,"1,539",81,"1,007",235,158,35,0,342,"1,289",250,54,50,0,4,0,533,56,209,248,94,32,34,34,0,"1,273",114,383,361,105,3,102,16,224,0,224,210,86,134,14,9,0,0,48,115,74,105,8,88,122,80,44,0,0,0,361,0,0,0,0
17031560200,5602,TRUE,75.3,23.4,"1,654",109,390,"1,151",0,0,0,621,"1,654",0,49,49,0,0,0,208,9,85,506,115,64,3,3,0,"1,654",319,664,649,0,0,141,37,443,0,443,355,118,323,61,31,0,2,41,189,102,289,23,107,148,28,315,649,0,0,0,0,0,0,0
17031560300,5603,TRUE,83.6,21.1,"3,145",253,"1,997",39,108,61,0,952,"3,145",0,112,52,32,28,0,972,46,227,836,116,135,47,45,2,"3,108",411,"1,139","1,009",9,0,168,51,733,16,717,641,165,550,56,40,0,0,152,318,252,230,71,148,344,168,221,0,"1,009",0,0,0,0,0,0
17031560400,5604,TRUE,89.1,18,"1,585",93,"1,090",62,67,22,0,455,"1,585",0,84,29,39,16,0,742,26,93,404,51,73,28,10,18,"1,585",204,617,455,51,0,102,29,324,0,324,264,95,229,54,0,0,0,87,144,108,116,18,118,162,72,85,0,0,0,455,0,0,0,0
17031560700,5607,TRUE,67,25.5,"3,726",141,"2,159",109,7,0,0,"1,220","3,721",5,274,93,181,0,0,"1,224",12,331,766,454,129,64,17,47,"3,708",454,"1,387","1,319",496,11,199,111,910,9,901,705,139,729,119,38,0,24,122,630,150,318,202,257,458,138,165,0,0,"1,319",0,0,0,0,0
17031560800,5608,TRUE,77.4,21,"5,886",417,"2,935",156,45,65,12,"2,115","5,886",0,236,73,163,0,0,"1,261",20,427,"1,685",430,335,61,37,24,"5,886",388,"1,587","2,243",488,152,485,176,"1,454",19,"1,435","1,306",525,910,88,50,0,0,226,872,447,570,203,471,392,532,517,"2,243",0,0,0,0,0,0,0
17031560900,5609,TRUE,83.9,18,"5,341",389,"2,080",19,98,28,0,"1,901","5,336",5,38,0,28,10,0,632,1,162,"1,689",212,61,30,30,0,"5,341",80,776,"1,972",81,0,219,64,"1,618",0,"1,618","1,470",360,"1,216",92,116,21,0,183,945,260,513,232,293,496,352,528,"1,972",0,0,0,0,0,0,0
17031561000,5610,TRUE,81.4,14.2,"6,064",380,"2,635",49,35,23,54,"2,100","6,064",0,116,17,87,0,12,957,16,50,"1,807",293,184,40,40,0,"6,007",154,654,"2,151",238,96,464,171,"1,465",16,"1,449","1,276",353,"1,065",150,29,15,0,203,715,518,664,196,347,437,479,641,"2,151",0,0,0,0,0,0,0
17031561100,5611,TRUE,83.7,18.7,"5,502",369,"2,702",12,0,0,9,"1,871","5,502",0,135,39,96,0,0,"1,202",54,385,"1,728",143,192,62,62,0,"5,502",239,"1,112","2,030",196,13,332,96,"1,443",17,"1,426","1,278",278,"1,141",98,94,7,0,303,754,347,467,170,280,538,283,600,"2,030",0,0,0,0,0,0,0
17031570100,5701,TRUE,75,29.1,"1,302",68,923,13,117,70,0,415,"1,302",0,120,58,33,29,0,531,33,146,277,138,77,31,4,27,"1,289",199,487,444,235,20,80,17,318,0,318,251,31,282,58,25,0,0,58,172,105,80,40,142,134,63,36,0,444,0,0,0,0,0,0
17031570200,5702,TRUE,81,22.8,"2,074",163,"1,488",0,209,19,0,610,"2,074",0,89,42,25,22,0,774,67,235,482,128,57,54,54,0,"2,074",471,952,630,117,19,136,4,470,0,470,392,109,355,58,22,0,0,68,282,85,175,54,108,155,139,154,0,630,0,0,0,0,0,0
17031570300,5703,TRUE,72.4,28.4,"5,691",413,"4,572",262,156,70,0,"1,671","5,686",5,381,193,177,11,0,"2,268",206,643,917,754,273,208,136,72,"5,675","1,146","2,722","1,913","1,088",0,347,201,"1,123",7,"1,116",851,178,938,190,62,0,0,308,743,252,368,178,489,597,162,245,0,0,0,"1,913",0,0,0,0
17031570400,5704,TRUE,71.2,30.6,"1,725",150,"1,517",1,29,33,10,528,"1,720",5,107,72,30,5,0,608,17,79,248,280,93,11,0,11,"1,725",151,687,589,312,42,138,29,361,0,361,284,23,338,77,6,0,0,106,154,104,164,68,166,192,45,57,0,0,0,589,0,0,0,0
17031570500,5705,TRUE,67.6,26.7,"2,290",205,"1,629",35,158,89,7,712,"2,290",0,186,140,30,16,0,817,19,187,317,395,99,61,0,61,"2,290",317,"1,085",788,464,11,167,59,486,0,486,403,93,393,74,10,0,0,233,229,48,202,93,201,234,106,78,0,788,0,0,0,0,0,0
17031580100,5801,TRUE,71.5,28.9,"2,758",191,"1,752",177,699,176,0,806,"2,753",5,203,97,0,106,0,"1,166",171,400,462,344,174,67,59,8,"2,758",508,"1,536",956,519,12,132,33,641,0,641,380,74,546,238,58,0,0,153,341,161,151,103,281,201,131,90,0,956,0,0,0,0,0,0
17031580200,5802,TRUE,73.1,30.2,"3,784",206,"3,177",107,356,0,0,922,"3,784",0,301,236,3,62,0,"1,732",71,556,502,420,202,141,53,88,"3,784",973,"2,603","1,026",460,0,146,120,656,0,656,433,94,562,210,24,0,0,297,389,111,125,106,297,269,162,88,0,"1,026",0,0,0,0,0,0
17031580300,5803,TRUE,71.9,28.2,"2,555",111,"1,982",72,371,37,0,701,"2,555",0,162,142,0,20,0,"1,204",61,388,341,360,103,26,7,19,"2,555",258,"1,289",743,424,0,146,16,539,4,535,396,161,367,139,6,0,0,137,323,131,110,102,196,220,95,88,0,743,0,0,0,0,0,0
17031580400,5804,TRUE,69.6,28.4,"4,712",120,"3,717",133,571,95,0,"1,544","4,712",0,412,350,6,56,0,"1,885",202,582,826,718,200,104,94,10,"4,686",824,"2,252","1,635","1,011",41,320,39,"1,185",6,"1,179",824,255,891,279,91,24,9,253,718,267,306,158,465,579,238,104,0,"1,635",0,0,0,0,0,0
17031580501,5805.01,TRUE,67.1,31.9,"4,981",396,"4,278",185,258,203,0,"1,442","4,976",5,443,414,0,29,0,"2,207",253,"1,044",604,838,234,298,103,195,"4,959","1,263","2,898","1,637","1,388",9,411,43,988,7,981,810,287,687,171,13,0,0,453,469,300,220,263,416,339,204,220,0,0,0,"1,637",0,0,0,0
17031580502,5805.02,TRUE,65.9,27.4,"5,581",404,"4,439",23,598,111,0,"1,446","5,560",21,516,447,12,57,0,"2,610",203,841,707,739,140,164,92,72,"5,581","1,181","2,874","1,606","1,182",0,354,31,"1,061",12,"1,049",815,244,782,222,41,0,0,309,585,254,298,199,360,532,214,141,0,"1,606",0,0,0,0,0,0
17031580600,5806,TRUE,68.9,31.4,"5,174",270,"4,194",145,305,99,0,"1,440","5,169",5,289,251,19,19,0,"2,320",205,697,734,706,227,151,83,68,"5,156",906,"2,176","1,681","1,325",24,294,20,"1,126",0,"1,126",832,193,926,294,26,0,0,281,694,253,212,118,366,432,373,151,0,"1,681",0,0,0,0,0,0
17031580700,5807,TRUE,68.6,30.2,"6,238",651,"5,456",348,314,52,0,"1,587","6,238",0,284,247,0,37,0,"2,433",305,856,841,746,239,215,86,129,"6,238","1,129","3,234","1,826","1,269",0,271,123,"1,193",18,"1,175",953,220,916,162,61,32,0,287,683,305,312,114,453,495,227,298,0,"1,826",0,0,0,0,0,0
17031580800,5808,TRUE,68.3,32,"2,213",191,"2,115",0,15,50,0,568,"2,213",0,143,135,0,8,0,"1,099",82,428,222,346,119,128,51,77,"2,213",362,"1,259",622,511,0,135,52,381,0,381,264,67,307,110,15,7,0,141,234,140,53,73,195,128,145,27,0,622,0,0,0,0,0,0
17031590500,5905,TRUE,69.6,26.2,"1,842",50,887,73,612,74,0,631,"1,824",18,118,57,0,61,0,840,104,294,351,280,33,17,17,0,"1,842",395,799,708,513,53,63,30,538,0,538,423,73,442,62,88,18,0,122,248,168,93,123,187,105,72,144,708,0,0,0,0,0,0,0
17031590600,5906,TRUE,66.4,27.1,"3,678",327,"2,486",114,406,137,0,"1,178","3,678",0,110,66,0,44,0,887,56,265,673,505,162,84,61,23,"3,678",673,"1,737","1,301",827,0,141,113,924,0,924,716,166,727,188,26,0,20,267,569,111,231,192,227,325,298,136,0,"1,301",0,0,0,0,0,0
17031590700,5907,TRUE,68.4,30.8,"3,393",319,"2,341",71,533,151,0,"1,055","3,386",7,191,112,6,73,0,"1,306",122,522,450,605,216,114,29,85,"3,385","1,004","1,518","1,099",852,0,102,13,940,5,935,690,127,794,222,23,7,0,283,537,150,85,174,332,329,122,98,0,"1,099",0,0,0,0,0,0
17031600400,6004,TRUE,70.6,24.4,"4,413",261,661,66,"2,782",0,0,"1,581","4,413",0,448,0,6,442,0,"2,169",589,"1,223",643,938,173,102,35,67,"4,413","1,248","2,268","1,643","1,224",123,266,103,"1,212",0,"1,212","1,063",221,975,125,60,0,0,365,476,286,454,251,529,458,110,233,"1,643",0,0,0,0,0,0,0
17031600600,6006,TRUE,69.1,26.3,"3,125",105,"1,202",103,"1,297",10,0,"1,103","3,125",0,259,101,0,158,0,"1,546",254,878,471,632,96,9,9,0,"3,125",520,"1,512","1,158",841,10,271,48,784,0,784,729,170,599,46,16,0,0,206,507,179,211,145,322,292,129,215,"1,158",0,0,0,0,0,0,0
17031600700,6007,TRUE,67.7,24.4,"2,579",93,712,93,744,78,0,"1,064","2,579",0,167,86,0,81,0,769,199,382,464,600,161,43,10,33,"2,579",462,"1,410","1,167",764,120,247,28,789,0,789,671,177,571,118,50,0,0,193,484,176,211,105,398,312,132,117,0,0,"1,167",0,0,0,0,0
17031600900,6009,TRUE,65.8,24.7,"3,466",121,609,294,"1,115",12,0,"1,367","3,452",14,163,0,0,163,0,981,170,340,510,857,85,21,21,0,"3,439",385,"1,437","1,638","1,279",30,91,85,"1,191",11,"1,180",971,194,926,140,93,58,0,346,578,277,166,343,438,301,171,114,"1,638",0,0,0,0,0,0,0
17031610300,6103,TRUE,61,34.2,"5,941",610,"5,214",250,276,202,0,"1,670","5,941",0,455,434,0,21,0,"2,202",224,603,621,"1,049",371,225,161,64,"5,928","1,747","3,965","1,872","1,565",146,353,140,"1,177",0,"1,177",912,113,"1,055",246,57,0,9,433,637,457,143,388,475,538,102,167,0,"1,872",0,0,0,0,0,0
17031610400,6104,TRUE,54.6,38.3,"1,981",163,"1,932",23,0,44,0,583,"1,981",0,188,188,0,0,0,832,20,288,153,430,175,48,0,48,"1,981",830,"1,487",750,641,14,118,30,435,0,435,273,62,356,162,12,0,0,112,354,81,36,59,289,129,83,23,0,0,0,750,0,0,0,0
17031610800,6108,TRUE,74,25.5,"1,509",107,409,0,89,76,0,540,"1,509",0,21,0,12,9,0,46,11,26,273,267,57,0,0,0,"1,509",115,462,623,364,0,97,14,429,0,429,339,66,357,66,38,6,0,140,175,136,89,52,198,85,78,127,623,0,0,0,0,0,0,0
17031611000,6110,TRUE,62,32.1,891,30,355,493,9,0,0,293,891,0,43,38,5,0,0,168,10,66,88,205,65,0,0,0,891,415,734,382,253,14,110,21,162,0,162,82,9,138,74,26,0,0,28,131,19,115,38,89,62,34,70,0,0,0,382,0,0,0,0
17031611100,6111,TRUE,58.2,34.9,"2,326",172,"1,780",417,11,0,0,753,"2,326",0,229,229,0,0,0,856,107,367,232,521,208,42,18,24,"2,321",780,"1,622",940,706,0,215,46,492,0,492,286,53,434,182,36,0,0,215,322,64,152,186,172,215,123,57,0,940,0,0,0,0,0,0
17031611200,6112,TRUE,57.1,33.5,"2,496",253,"1,758",541,13,11,0,767,"2,381",115,261,261,0,0,0,960,45,223,148,619,207,30,9,21,"2,470",894,"1,979",877,726,0,246,62,459,0,459,253,59,400,187,8,0,0,269,260,77,161,120,287,226,103,31,0,877,0,0,0,0,0,0
17031611300,6113,TRUE,55,31.2,"2,521",213,"2,207",236,0,10,0,853,"2,508",13,256,245,11,0,0,"1,003",41,325,204,649,192,20,5,15,"2,513",649,"1,624","1,093",917,34,346,21,486,0,486,301,85,401,185,5,0,0,245,228,161,219,84,271,257,175,66,0,0,0,"1,093",0,0,0,0
17031611400,6114,TRUE,56.6,33.2,"3,060",202,"2,910",49,0,109,0,946,"3,048",12,428,428,0,0,0,"1,505",152,543,234,712,106,112,47,65,"3,038","1,078","1,970","1,215",988,0,295,81,570,18,552,301,44,508,225,18,0,0,319,224,157,246,116,271,417,93,49,0,"1,215",0,0,0,0,0,0
17031611500,6115,TRUE,61.7,32,"3,362",275,"2,942",256,12,11,0,937,"3,179",183,297,297,0,0,0,"1,507",170,599,245,692,140,121,45,76,"3,153","1,200","2,121","1,133",908,96,309,36,592,0,592,373,108,484,215,13,0,0,309,265,106,257,182,318,237,114,86,0,0,0,"1,133",0,0,0,0
17031611600,6116,TRUE,61.6,31.3,"1,608",207,951,597,5,20,0,531,"1,608",0,94,94,0,0,0,489,33,239,257,274,84,11,11,0,"1,608",362,936,601,346,13,135,49,347,0,347,177,50,291,160,10,6,0,204,118,49,160,37,224,114,69,87,0,601,0,0,0,0,0,0
17031611700,6117,TRUE,55.3,35,"1,706",164,992,778,0,0,0,554,"1,706",0,104,104,0,0,0,405,49,168,154,400,125,36,15,21,"1,706",767,"1,159",733,585,0,196,25,333,0,333,227,58,258,106,16,0,0,135,182,62,175,68,126,234,51,75,0,733,0,0,0,0,0,0
17031611800,6118,TRUE,55.7,36.5,"2,390",127,945,"1,407",0,0,0,674,"2,390",0,98,98,0,0,0,601,19,244,183,491,143,17,17,0,"2,390",538,"1,614",879,708,0,236,74,364,7,357,184,49,308,173,0,0,0,58,299,71,246,140,256,109,87,82,0,0,0,879,0,0,0,0
17031611900,6119,TRUE,57.6,34.4,"1,729",155,335,"1,375",0,0,0,555,"1,729",0,41,41,0,0,0,186,80,89,173,382,169,22,0,22,"1,729",734,"1,148",784,622,15,234,21,300,0,300,182,30,270,118,7,0,0,147,146,67,195,48,181,158,94,74,0,0,784,0,0,0,0,0
17031612000,6120,TRUE,56.2,32.6,"1,373",90,77,"1,277",5,0,0,427,"1,318",55,5,0,0,5,0,24,0,0,189,238,124,19,0,19,"1,373",226,741,647,416,0,176,5,246,0,246,200,64,182,46,12,0,0,34,186,31,176,15,106,64,100,142,0,0,647,0,0,0,0,0
17031612100,6121,TRUE,66.1,30.8,"1,042",70,85,938,0,0,12,354,"1,042",0,0,0,0,0,0,17,0,3,132,222,122,6,2,4,"1,032",257,776,579,388,34,162,37,155,0,155,95,27,128,44,17,0,0,41,129,24,160,60,66,104,27,97,0,0,579,0,0,0,0,0
17031620100,6201,TRUE,77.4,25.3,"4,819",312,"4,081",0,320,388,0,"1,204","4,819",0,132,97,17,18,0,"1,933",32,550,941,263,209,115,62,53,"4,819",660,"2,105","1,247",91,7,159,64,981,0,981,703,87,885,147,205,0,0,210,559,234,201,97,318,390,264,135,0,"1,247",0,0,0,0,0,0
17031620200,6202,TRUE,78.7,23.8,"2,230",126,"1,564",0,92,0,0,730,"2,230",0,170,71,88,11,0,811,21,144,468,262,45,39,39,0,"2,230",167,544,778,263,7,152,49,529,0,529,422,156,368,103,20,0,0,119,263,195,153,78,151,290,135,76,0,778,0,0,0,0,0,0
17031620300,6203,TRUE,80.9,26,"7,784",633,"6,057",245,0,31,0,"2,038","7,778",6,178,112,66,0,0,"2,454",56,359,"1,383",655,380,160,83,77,"7,754",957,"3,765","2,124",565,86,382,78,"1,578",0,"1,578","1,247",198,"1,336",266,68,8,27,486,829,294,429,159,708,624,217,330,0,"2,124",0,0,0,0,0,0
17031620400,6204,TRUE,73.9,27,"4,503",244,"4,051",53,0,123,0,"1,219","4,498",5,222,157,65,0,0,"1,861",107,329,"1,030",189,130,57,31,26,"4,472",336,"1,603","1,366",358,0,359,129,731,0,731,514,106,616,97,36,9,0,237,428,253,301,105,262,372,363,117,0,"1,366",0,0,0,0,0,0
17031630100,6301,TRUE,67.2,33.7,950,85,710,194,0,0,0,295,950,0,69,69,0,0,0,352,31,103,121,174,32,27,12,15,950,238,666,363,252,27,75,13,207,0,207,116,9,194,87,4,4,0,69,141,41,44,48,98,58,76,15,0,0,0,363,0,0,0,0
17031630200,6302,TRUE,68.5,30.2,"2,045",178,"1,842",98,83,0,0,599,"2,045",0,154,125,15,14,0,731,19,228,250,349,77,80,31,49,"2,029",536,"1,114",626,380,0,178,50,371,0,371,258,48,323,113,7,0,0,147,244,68,140,85,191,154,115,54,0,626,0,0,0,0,0,0
17031630300,6303,TRUE,68.2,30.6,"5,474",345,"5,116",59,54,59,0,"1,249","5,474",0,182,163,19,0,0,"2,300",117,595,678,571,227,88,36,52,"5,425",555,"3,374","1,433",650,56,216,153,880,0,880,653,161,710,139,81,0,0,226,710,120,193,54,315,481,269,130,0,"1,433",0,0,0,0,0,0
